FileName: C:\Users\Rizzz\Downloads\Rs9401_Rs7327.fa.aln
Window: 200 bp, Step: 20 bp, GapStrip: On, Kimura (2-parameter), T/t: 2.0
This output generated using SimPlot v3.5.1 - software Copyright © 1997-2003 Stuart C. Ray - JHU

"Status","Group","Members"
"21161","1.00","0.94"
"21181","1.00","0.95"
"21201","1.00","0.94"
"21221","1.00","0.93"
"21241","1.00","0.93"
"21261","1.00","0.93"
"21281","1.00","0.93"
"21301","1.00","0.93"
"21321","1.00","0.91"
"21341","1.00","0.91"
"21361","1.00","0.88"
"21381","1.00","0.86"
"21401","1.00","0.84"
"21421","1.00","0.83"
"21441","1.00","0.79"
"21461","1.00","0.76"
"21481","1.00","0.68"
"21501","1.00","0.58"
"21521","1.00","0.58"
"21541","1.00","0.57"
"21561","1.00","0.58"
"21581","1.00","0.52"
"21601","1.00","0.50"
"21621","1.00","0.43"
"21641","1.00","0.40"
"21661","1.00","0.41"
"21681","1.00","0.49"
"21701","1.00","0.58"
"21721","1.00","0.60"
"21741","1.00","0.58"
"21761","1.00","0.58"
"21781","1.00","0.58"
"21801","1.00","0.58"
"21821","1.00","0.63"
"21841","1.00","0.64"
"21861","1.00","0.63"
"21881","1.00","0.61"
"21901","1.00","0.58"
"21921","1.00","0.58"
"21941","1.00","0.52"
"21961","1.00","0.53"
"21981","1.00","0.57"
"22001","1.00","0.56"
"22021","1.00","0.55"
"22041","1.00","0.54"
"22061","1.00","0.52"
"22081","1.00","0.52"
"22101","1.00","0.52"
"22121","1.00","0.47"
"22141","1.00","0.51"
"22161","1.00","0.47"
"22181","1.00","0.45"
"22201","1.00","0.49"
"22221","1.00","0.53"
"22241","1.00","0.54"
"22261","1.00","0.60"
"22281","1.00","0.61"
"22301","1.00","0.62"
"22321","1.00","0.63"
"22341","1.00","0.64"
"22361","1.00","0.63"
"22381","1.00","0.64"
"22401","1.00","0.62"
"22421","1.00","0.60"
"22441","1.00","0.64"
"22461","1.00","0.61"
"22481","1.00","0.64"
"22501","1.00","0.67"
"22521","1.00","0.72"
"22541","1.00","0.75"
"22561","1.00","0.77"
"22581","1.00","0.75"
"22601","1.00","0.71"
"22621","1.00","0.73"
"22641","1.00","0.72"
"22661","1.00","0.71"
"22681","1.00","0.70"
"22701","1.00","0.69"
"22721","1.00","0.63"
"22741","1.00","0.58"
"22761","1.00","0.55"
"22781","1.00","0.53"
"22801","1.00","0.59"
"22821","1.00","0.55"
"22841","1.00","0.52"
"22861","1.00","0.47"
"22881","1.00","0.37"
"22901","1.00","0.23"
"22921","1.00","0.31"
"22941","1.00","0.37"
"22961","1.00","0.48"
"22981","1.00","0.49"
"23001","1.00","0.54"
"23021","1.00","0.59"
"23041","1.00","0.61"
"23061","1.00","0.65"
"23081","1.00","0.71"
"23101","1.00","0.75"
"23121","1.00","0.74"
"23141","1.00","0.74"
"23161","1.00","0.72"
"23181","1.00","0.75"
"23201","1.00","0.75"
"23221","1.00","0.77"
"23241","1.00","0.77"
"23261","1.00","0.75"
"23281","1.00","0.75"
"23301","1.00","0.75"
"23321","1.00","0.78"
"23341","1.00","0.80"
"23361","1.00","0.79"
"23381","1.00","0.79"
"23401","1.00","0.80"
"23421","1.00","0.79"
"23441","1.00","0.76"
"23461","1.00","0.80"
"23481","1.00","0.78"
"23501","1.00","0.78"
"23521","1.00","0.78"
"23541","1.00","0.75"
"23561","1.00","0.78"
"23581","1.00","0.77"
"23601","1.00","0.75"
"23621","1.00","0.72"
"23641","1.00","0.74"
"23661","1.00","0.73"
"23681","1.00","0.72"
"23701","1.00","0.72"
"23721","1.00","0.68"
"23741","1.00","0.71"
"23761","1.00","0.69"
"23781","1.00","0.70"
"23801","1.00","0.70"
"23821","1.00","0.74"
"23841","1.00","0.72"
"23861","1.00","0.73"
"23881","1.00","0.77"
"23901","1.00","0.81"
"23921","1.00","0.85"
"23941","1.00","0.86"
"23961","1.00","0.86"
"23981","1.00","0.86"
"24001","1.00","0.86"
"24021","1.00","0.87"
"24041","1.00","0.88"
"24061","1.00","0.89"
"24081","1.00","0.90"
"24101","1.00","0.90"
"24121","1.00","0.91"
"24141","1.00","0.90"
"24161","1.00","0.92"
"24181","1.00","0.93"
"24201","1.00","0.95"
"24221","1.00","0.96"
"24241","1.00","0.96"
"24261","1.00","0.96"
"24281","1.00","0.95"
"24301","1.00","0.95"
"24321","1.00","0.93"
"24341","1.00","0.93"
"24361","1.00","0.93"
"24381","1.00","0.91"
"24401","1.00","0.91"
"24421","1.00","0.90"
"24441","1.00","0.91"
"24461","1.00","0.92"
"24481","1.00","0.93"
"24501","1.00","0.92"
"24521","1.00","0.90"
"24541","1.00","0.89"
"24561","1.00","0.89"
"24581","1.00","0.90"
"24601","1.00","0.89"
"24621","1.00","0.89"
"24641","1.00","0.89"
"24661","1.00","0.87"
"24681","1.00","0.87"
"24701","1.00","0.85"
"24721","1.00","0.87"
"24741","1.00","0.88"
"24761","1.00","0.88"
"24781","1.00","0.89"
"24801","1.00","0.89"
"24821","1.00","0.89"
"24841","1.00","0.90"
"24861","1.00","0.90"
"24881","1.00","0.91"
"24901","1.00","0.93"
"24921","1.00","0.93"
"24941","1.00","0.94"
"24961","1.00","0.94"
"24981","1.00","0.93"
"25001","1.00","0.93"
"25021","1.00","0.92"
"25041","1.00","0.92"
"25061","1.00","0.90"
"25081","1.00","0.89"
"25101","1.00","0.89"
"25121","1.00","0.89"
"25141","1.00","0.89"
"25161","0.99","0.89"
"25181","0.99","0.89"
"25201","0.99","0.90"
"25221","0.99","0.91"
"25241","0.99","0.89"
"25261","0.99","0.87"
"25281","0.99","0.86"
"25301","0.99","0.86"
"25321","0.99","0.87"
"25341","0.99","0.87"
"25361","0.99","0.87"
"25381","0.99","0.88"
"25401","0.99","0.85"
"25421","0.99","0.84"
"25441","0.99","0.82"
"25461","1.00","0.85"
"25481","1.00","0.83"
"25501","1.00","0.80"
"25521","1.00","0.79"
"25541","1.00","0.77"
"25561","1.00","0.70"
"25581","1.00","0.69"
"25601","1.00","0.72"
"25621","1.00","0.73"
"25641","1.00","0.78"
"25661","0.99","0.80"
"25681","0.99","0.84"
"25701","0.99","0.87"
"25721","0.99","0.89"
"25741","0.99","0.91"
"25761","0.99","0.96"
"25781","0.99","0.98"
"25801","0.99","0.98"
"25821","0.99","0.98"
"25841","0.99","0.98"
"25861","0.99","0.99"
"25881","0.99","0.98"
"25901","0.99","0.98"
"25921","0.99","0.98"
"25941","0.99","0.98"
"25961","0.99","0.98"
"25981","0.99","0.98"
"26001","0.99","0.98"
"26021","0.99","0.98"
"26041","0.99","0.98"
"26061","0.99","0.98"
"26081","0.99","0.98"
"26101","0.99","0.98"
"26121","0.99","0.99"
"26141","0.99","0.99"
"26161","0.99","0.99"
"26181","0.99","0.99"
"26201","0.99","0.99"
"26221","0.99","0.99"
"26241","0.99","0.99"
"26261","1.00","0.99"
"26281","0.99","0.99"
"26301","0.99","0.99"
"26321","0.99","0.99"
"26341","0.99","0.99"
"26361","0.99","0.99"
"26381","0.99","0.99"
"26401","0.99","0.99"
"26421","0.98","1.00"
"26441","0.98","1.00"
"26461","0.98","0.99"
"26481","0.99","0.99"
"26501","0.98","0.99"
"26521","0.98","0.99"
"26541","0.99","0.99"
"26561","0.99","0.99"
"26581","0.99","0.99"
"26601","0.99","0.99"
"26621","0.99","0.98"
"26641","0.98","0.98"
"26661","0.98","0.98"
"26681","0.98","0.98"
"26701","0.98","0.98"
"26721","0.98","0.98"
"26741","0.98","0.98"
"26761","0.97","0.98"
"26781","0.97","0.98"
"26801","0.96","0.97"
"26821","0.96","0.97"
"26841","0.97","0.97"
"26861","0.97","0.97"
"26881","0.97","0.97"
"26901","0.98","0.97"
"26921","0.98","0.97"
"26941","0.97","0.97"
"26961","0.98","0.98"
"26981","0.98","0.98"
"27001","0.99","0.99"
"27021","0.99","1.00"
"27041","0.99","1.00"
"27061","0.99","1.00"
"27081","0.99","0.99"
"27101","0.98","0.98"
"27121","0.98","0.98"
"27141","0.98","0.98"
"27161","0.96","0.97"
"27181","0.96","0.97"
"27201","0.95","0.95"
"27221","0.94","0.95"
"27241","0.93","0.94"
"27261","0.92","0.93"
"27281","0.92","0.93"
"27301","0.92","0.93"
"27321","0.92","0.93"
"27341","0.92","0.93"
"27361","0.92","0.93"
"27381","0.92","0.93"
"27401","0.92","0.93"
"27421","0.92","0.93"
"27441","0.92","0.93"
"27461","0.92","0.93"
"27481","0.92","0.93"
"27501","0.92","0.93"
"27521","0.92","0.93"
"27541","0.92","0.93"
"27561","0.92","0.93"
"27581","0.92","0.93"
"27601","0.92","0.93"
"27621","0.92","0.93"
"27641","0.92","0.93"
"27661","0.92","0.93"
"27681","0.92","0.93"
"27701","0.92","0.93"
"27721","0.92","0.93"
"27741","0.92","0.93"
"27761","0.92","0.93"
"27781","0.92","0.93"
"27801","0.92","0.93"
"27821","0.99","0.99"
"27841","0.99","0.99"
"27861","0.99","0.99"
"27881","0.98","0.99"
"27901","0.98","0.99"
"27921","0.97","0.98"
"27941","0.97","0.98"
"27961","0.97","0.98"
"27981","0.97","0.97"
"28001","0.97","0.97"
"28021","0.97","0.97"
"28041","0.97","0.97"
"28061","0.97","0.97"
"28081","0.98","0.97"
"28101","0.98","0.97"
"28121","0.99","0.97"
"28141","0.99","0.98"
"28161","0.99","0.97"
"28181","0.99","0.98"
"28201","0.99","0.98"
"28221","1.00","0.98"
"28241","1.00","0.99"
"28261","1.00","0.98"
"28281","1.00","0.94"
"28301","1.00","0.90"
"28321","1.00","0.87"
"28341","0.99","0.81"
"28361","0.98","0.76"
"28381","0.98","0.69"
"28401","0.98","0.62"
"28421","0.98","0.46"
"28441","0.98","0.35"
"28461","0.96","0.24"
"28481","0.96","0.33"
"28501","0.96","0.34"
"28521","0.96","0.38"
"28541","0.97","0.35"
"28561","0.97","0.33"
"28581","0.97","0.37"
"28601","0.97","0.39"
"28621","0.97","0.54"
"28641","0.97","0.60"
"28661","0.99","0.70"
"28681","0.99","0.71"
"28701","0.99","0.77"
"28721","0.99","0.80"
"28741","0.99","0.87"
"28761","1.00","0.93"
"28781","1.00","0.95"
"28801","1.00","0.96"
"28821","1.00","0.97"
"28841","1.00","0.98"
"28861","1.00","0.97"
"28881","1.00","0.97"
"28901","1.00","0.97"
"28921","1.00","0.98"
"28941","1.00","0.98"
"28961","1.00","0.98"
"28981","0.99","0.98"
"29001","0.99","0.98"
"29021","0.99","0.98"
"29041","0.99","0.98"
"29061","0.99","0.98"
"29081","0.99","0.98"
"29101","0.99","0.98"
"29121","0.99","0.98"
"29141","0.99","0.98"
"29161","0.99","0.98"
"29181","1.00","0.98"
"29201","1.00","0.98"
"29221","1.00","0.97"
"29241","1.00","0.97"
"29261","1.00","0.97"
"29281","1.00","0.98"
"29301","1.00","0.98"
"29321","1.00","0.98"
"29341","0.99","0.98"
"29361","0.99","0.98"
"29381","0.99","0.99"
"29401","0.99","0.99"
"29421","0.99","0.99"
"29441","0.99","1.00"
"29461","0.99","1.00"
"29481","0.98","1.00"
"29501","0.98","1.00"
"29521","0.97","0.99"
"29541","0.98","0.99"
"29561","0.98","0.99"
"29581","0.97","0.98"
"29601","0.97","0.98"
"29621","0.98","0.98"
"29641","0.98","0.98"
"29661","0.98","0.98"
"29681","0.98","0.97"
"29701","0.98","0.97"
"29721","0.98","0.97"
"29741","0.98","0.97"
"29761","0.98","0.97"
"29781","0.98","0.97"
"29801","0.98","0.98"
"29821","0.98","0.98"
"29841","0.98","0.97"
"29861","0.98","0.97"
"29881","0.99","0.98"
"29901","0.99","0.98"
"29921","1.00","0.99"
"29941","1.00","0.98"
"29961","1.00","0.98"
"29981","1.00","0.98"
"30001","1.00","0.98"
"30021","1.00","0.98"
"30041","1.00","0.98"
"30061","1.00","0.98"
"30081","1.00","0.98"
"30101","1.00","0.98"
"30121","1.00","0.98"
"30141","1.00","1.00"
"30161","1.00","1.00"
"30181","1.00","1.00"
"30201","1.00","1.00"
"30221","1.00","1.00"
"30241","1.00","1.00"
"30261","1.00","1.00"
