FileName: C:\Users\Rizzz\Downloads\n50_n49 (1).aln
Window: 200 bp, Step: 20 bp, GapStrip: On, Kimura (2-parameter), T/t: 2.0
This output generated using SimPlot v3.5.1 - software Copyright © 1997-2003 Stuart C. Ray - JHU

"Status","Group","Members"
"21161","0.91","0.92"
"21181","0.91","0.93"
"21201","0.90","0.89"
"21221","0.92","0.88"
"21241","0.91","0.87"
"21261","0.92","0.88"
"21281","0.92","0.90"
"21301","0.91","0.89"
"21321","0.90","0.88"
"21341","0.90","0.87"
"21361","0.89","0.87"
"21381","0.87","0.85"
"21401","0.88","0.89"
"21421","0.87","0.90"
"21441","0.88","0.89"
"21461","0.85","0.87"
"21481","0.84","0.87"
"21501","0.85","0.90"
"21521","0.83","0.87"
"21541","0.82","0.84"
"21561","0.80","0.80"
"21581","0.78","0.75"
"21601","0.76","0.68"
"21621","0.76","0.67"
"21641","0.74","0.57"
"21661","0.73","0.50"
"21681","0.73","0.41"
"21701","0.67","0.30"
"21721","0.63","0.28"
"21741","0.63","0.31"
"21761","0.63","0.27"
"21781","0.66","0.36"
"21801","0.67","0.42"
"21821","0.65","0.39"
"21841","0.60","0.42"
"21861","0.62","0.46"
"21881","0.62","0.49"
"21901","0.66","0.51"
"21921","0.73","0.55"
"21941","0.73","0.53"
"21961","0.73","0.56"
"21981","0.74","0.53"
"22001","0.75","0.50"
"22021","0.74","0.49"
"22041","0.80","0.53"
"22061","0.80","0.48"
"22081","0.80","0.46"
"22101","0.81","0.47"
"22121","0.80","0.45"
"22141","0.81","0.45"
"22161","0.80","0.45"
"22181","0.79","0.46"
"22201","0.78","0.46"
"22221","0.79","0.44"
"22241","0.77","0.44"
"22261","0.76","0.44"
"22281","0.76","0.43"
"22301","0.75","0.43"
"22321","0.75","0.45"
"22341","0.72","0.50"
"22361","0.76","0.56"
"22381","0.77","0.61"
"22401","0.79","0.67"
"22421","0.79","0.71"
"22441","0.79","0.73"
"22461","0.81","0.78"
"22481","0.79","0.77"
"22501","0.80","0.78"
"22521","0.81","0.76"
"22541","0.82","0.74"
"22561","0.83","0.71"
"22581","0.84","0.66"
"22601","0.84","0.62"
"22621","0.85","0.61"
"22641","0.85","0.65"
"22661","0.83","0.64"
"22681","0.85","0.65"
"22701","0.85","0.64"
"22721","0.83","0.62"
"22741","0.84","0.64"
"22761","0.81","0.66"
"22781","0.80","0.70"
"22801","0.80","0.73"
"22821","0.76","0.69"
"22841","0.74","0.66"
"22861","0.71","0.61"
"22881","0.70","0.59"
"22901","0.70","0.59"
"22921","0.72","0.62"
"22941","0.70","0.60"
"22961","0.72","0.58"
"22981","0.68","0.45"
"23001","0.63","0.38"
"23021","0.69","0.35"
"23041","0.65","0.29"
"23061","0.69","0.46"
"23081","0.71","0.53"
"23101","0.65","0.44"
"23121","0.67","0.50"
"23141","0.71","0.50"
"23161","0.70","0.51"
"23181","0.73","0.55"
"23201","0.76","0.59"
"23221","0.77","0.61"
"23241","0.82","0.64"
"23261","0.84","0.64"
"23281","0.81","0.65"
"23301","0.85","0.73"
"23321","0.82","0.71"
"23341","0.80","0.73"
"23361","0.81","0.75"
"23381","0.80","0.77"
"23401","0.78","0.75"
"23421","0.77","0.77"
"23441","0.76","0.78"
"23461","0.74","0.76"
"23481","0.76","0.74"
"23501","0.75","0.73"
"23521","0.75","0.73"
"23541","0.68","0.68"
"23561","0.66","0.64"
"23581","0.62","0.60"
"23601","0.62","0.62"
"23621","0.67","0.62"
"23641","0.68","0.63"
"23661","0.69","0.65"
"23681","0.70","0.65"
"23701","0.70","0.61"
"23721","0.72","0.65"
"23741","0.79","0.69"
"23761","0.78","0.72"
"23781","0.83","0.78"
"23801","0.84","0.79"
"23821","0.82","0.80"
"23841","0.82","0.79"
"23861","0.83","0.80"
"23881","0.82","0.80"
"23901","0.83","0.83"
"23921","0.84","0.83"
"23941","0.86","0.84"
"23961","0.90","0.85"
"23981","0.90","0.84"
"24001","0.91","0.83"
"24021","0.93","0.84"
"24041","0.93","0.84"
"24061","0.93","0.83"
"24081","0.93","0.83"
"24101","0.93","0.83"
"24121","0.94","0.82"
"24141","0.91","0.78"
"24161","0.90","0.76"
"24181","0.90","0.76"
"24201","0.89","0.78"
"24221","0.88","0.81"
"24241","0.87","0.82"
"24261","0.87","0.82"
"24281","0.87","0.82"
"24301","0.87","0.82"
"24321","0.86","0.81"
"24341","0.87","0.85"
"24361","0.86","0.87"
"24381","0.86","0.89"
"24401","0.86","0.88"
"24421","0.86","0.87"
"24441","0.85","0.86"
"24461","0.86","0.85"
"24481","0.87","0.85"
"24501","0.87","0.86"
"24521","0.84","0.87"
"24541","0.85","0.88"
"24561","0.87","0.90"
"24581","0.86","0.89"
"24601","0.86","0.88"
"24621","0.86","0.89"
"24641","0.88","0.90"
"24661","0.87","0.90"
"24681","0.87","0.90"
"24701","0.86","0.89"
"24721","0.90","0.89"
"24741","0.89","0.89"
"24761","0.89","0.87"
"24781","0.89","0.88"
"24801","0.90","0.89"
"24821","0.89","0.89"
"24841","0.89","0.87"
"24861","0.90","0.87"
"24881","0.90","0.88"
"24901","0.91","0.89"
"24921","0.91","0.91"
"24941","0.91","0.91"
"24961","0.90","0.91"
"24981","0.91","0.91"
"25001","0.89","0.90"
"25021","0.88","0.90"
"25041","0.87","0.91"
"25061","0.87","0.93"
"25081","0.87","0.93"
"25101","0.86","0.93"
"25121","0.84","0.92"
"25141","0.83","0.91"
"25161","0.84","0.89"
"25181","0.82","0.86"
"25201","0.83","0.86"
"25221","0.83","0.84"
"25241","0.84","0.84"
"25261","0.82","0.84"
"25281","0.83","0.85"
"25301","0.82","0.86"
"25321","0.84","0.87"
"25341","0.87","0.88"
"25361","0.85","0.90"
"25381","0.86","0.92"
"25401","0.86","0.93"
"25421","0.87","0.94"
"25441","0.88","0.93"
"25461","0.90","0.93"
"25481","0.91","0.93"
"25501","0.93","0.93"
"25521","0.91","0.90"
"25541","0.88","0.88"
"25561","0.88","0.87"
"25581","0.89","0.87"
"25601","0.88","0.88"
"25621","0.87","0.85"
"25641","0.86","0.83"
"25661","0.84","0.79"
"25681","0.81","0.75"
"25701","0.76","0.74"
"25721","0.76","0.73"
"25741","0.76","0.73"
"25761","0.78","0.74"
"25781","0.78","0.75"
"25801","0.80","0.76"
"25821","0.80","0.80"
"25841","0.80","0.82"
"25861","0.81","0.82"
"25881","0.82","0.84"
"25901","0.87","0.84"
"25921","0.85","0.86"
"25941","0.87","0.87"
"25961","0.85","0.86"
"25981","0.84","0.86"
"26001","0.82","0.84"
"26021","0.83","0.84"
"26041","0.82","0.86"
"26061","0.81","0.90"
"26081","0.82","0.91"
"26101","0.82","0.92"
"26121","0.82","0.94"
"26141","0.83","0.94"
"26161","0.86","0.96"
"26181","0.89","0.97"
"26201","0.91","0.98"
"26221","0.92","0.98"
"26241","0.94","0.98"
"26261","0.96","0.98"
"26281","0.96","0.98"
"26301","0.98","0.99"
"26321","0.99","0.99"
"26341","0.98","0.99"
"26361","0.98","0.99"
"26381","0.97","0.99"
"26401","0.97","0.99"
"26421","0.97","0.99"
"26441","0.97","0.98"
"26461","0.97","0.99"
"26481","0.96","0.97"
"26501","0.96","0.97"
"26521","0.94","0.95"
"26541","0.95","0.94"
"26561","0.95","0.93"
"26581","0.93","0.92"
"26601","0.92","0.91"
"26621","0.92","0.92"
"26641","0.91","0.93"
"26661","0.91","0.92"
"26681","0.91","0.94"
"26701","0.90","0.93"
"26721","0.91","0.93"
"26741","0.91","0.94"
"26761","0.91","0.94"
"26781","0.92","0.94"
"26801","0.93","0.94"
"26821","0.90","0.91"
"26841","0.88","0.90"
"26861","0.87","0.89"
"26881","0.87","0.88"
"26901","0.85","0.89"
"26921","0.85","0.90"
"26941","0.86","0.90"
"26961","0.86","0.90"
"26981","0.87","0.91"
"27001","0.87","0.92"
"27021","0.89","0.94"
"27041","0.91","0.95"
"27061","0.91","0.96"
"27081","0.91","0.95"
"27101","0.93","0.96"
"27121","0.94","0.96"
"27141","0.95","0.97"
"27161","0.95","0.97"
"27181","0.96","0.97"
"27201","0.93","0.97"
"27221","0.93","0.97"
"27241","0.93","0.96"
"27261","0.93","0.95"
"27281","0.92","0.95"
"27301","0.91","0.94"
"27321","0.91","0.94"
"27341","0.91","0.93"
"27361","0.89","0.92"
"27381","0.85","0.90"
"27401","0.87","0.89"
"27421","0.87","0.88"
"27441","0.87","0.89"
"27461","0.86","0.89"
"27481","0.87","0.90"
"27501","0.87","0.91"
"27521","0.84","0.91"
"27541","0.83","0.91"
"27561","0.81","0.90"
"27581","0.85","0.91"
"27601","0.84","0.91"
"27621","0.85","0.91"
"27641","0.84","0.90"
"27661","0.85","0.90"
"27681","0.85","0.89"
"27701","0.85","0.89"
"27721","0.87","0.89"
"27741","0.88","0.89"
"27761","0.92","0.92"
"27781","0.91","0.92"
"27801","0.87","0.92"
"27821","0.82","0.92"
"27841","0.84","0.94"
"27861","0.82","0.94"
"27881","0.79","0.94"
"27901","0.79","0.93"
"27921","0.77","0.93"
"27941","0.75","0.92"
"27961","0.72","0.91"
"27981","0.72","0.88"
"28001","0.75","0.89"
"28021","0.78","0.88"
"28041","0.75","0.87"
"28061","0.76","0.86"
"28081","0.76","0.86"
"28101","0.75","0.86"
"28121","0.76","0.86"
"28141","0.77","0.86"
"28161","0.78","0.85"
"28181","0.79","0.88"
"28201","0.81","0.87"
"28221","0.84","0.88"
"28241","0.86","0.90"
"28261","0.87","0.91"
"28281","0.90","0.92"
"28301","0.91","0.88"
"28321","0.91","0.88"
"28341","0.91","0.88"
"28361","0.91","0.89"
"28381","0.92","0.89"
"28401","0.92","0.89"
"28421","0.91","0.88"
"28441","0.91","0.86"
"28461","0.89","0.85"
"28481","0.89","0.84"
"28501","0.90","0.89"
"28521","0.92","0.90"
"28541","0.93","0.90"
"28561","0.93","0.89"
"28581","0.93","0.90"
"28601","0.93","0.90"
"28621","0.93","0.91"
"28641","0.94","0.92"
"28661","0.97","0.94"
"28681","0.95","0.94"
"28701","0.95","0.94"
"28721","0.94","0.94"
"28741","0.94","0.96"
"28761","0.95","0.97"
"28781","0.94","0.96"
"28801","0.94","0.96"
"28821","0.93","0.96"
"28841","0.91","0.97"
"28861","0.90","0.96"
"28881","0.91","0.96"
"28901","0.87","0.94"
"28921","0.89","0.92"
"28941","0.88","0.92"
"28961","0.88","0.92"
"28981","0.87","0.92"
"29001","0.88","0.90"
"29021","0.88","0.88"
"29041","0.87","0.87"
"29061","0.88","0.88"
"29081","0.88","0.87"
"29101","0.91","0.88"
"29121","0.91","0.90"
"29141","0.90","0.90"
"29161","0.90","0.87"
"29181","0.91","0.89"
"29201","0.91","0.89"
"29221","0.90","0.88"
"29241","0.90","0.90"
"29261","0.88","0.88"
"29281","0.87","0.88"
"29301","0.89","0.89"
"29321","0.89","0.89"
"29341","0.90","0.90"
"29361","0.87","0.90"
"29381","0.87","0.90"
"29401","0.87","0.90"
"29421","0.89","0.93"
"29441","0.91","0.93"
"29461","0.94","0.93"
"29481","0.95","0.93"
"29501","0.95","0.93"
"29521","0.94","0.93"
"29541","0.94","0.93"
"29561","0.97","0.95"
"29581","0.96","0.95"
"29601","0.95","0.95"
"29621","0.95","0.95"
"29641","0.95","0.95"
"29661","0.95","0.96"
"29681","0.96","0.97"
"29701","0.96","0.97"
"29721","0.96","0.96"
"29741","0.97","0.95"
"29761","0.97","0.95"
"29781","0.98","0.95"
"29801","1.00","0.96"
"29821","1.00","0.96"
"29841","1.00","0.97"
