FileName: C:\Users\Rizzz\Downloads\Jiyuan_84_HeB2013.fa.aln
Window: 200 bp, Step: 20 bp, GapStrip: On, Kimura (2-parameter), T/t: 2.0
This output generated using SimPlot v3.5.1 - software Copyright © 1997-2003 Stuart C. Ray - JHU

"Status","Group","Members"
"21161","1.00","0.90"
"21181","1.00","0.90"
"21201","1.00","0.91"
"21221","1.00","0.88"
"21241","1.00","0.86"
"21261","1.00","0.84"
"21281","1.00","0.86"
"21301","1.00","0.88"
"21321","1.00","0.86"
"21341","1.00","0.86"
"21361","1.00","0.86"
"21381","1.00","0.85"
"21401","1.00","0.82"
"21421","1.00","0.80"
"21441","1.00","0.75"
"21461","1.00","0.68"
"21481","0.99","0.62"
"21501","0.99","0.51"
"21521","0.99","0.51"
"21541","0.99","0.47"
"21561","0.99","0.36"
"21581","0.99","0.29"
"21601","0.99","0.22"
"21621","0.99","0.27"
"21641","0.99","0.36"
"21661","0.99","0.42"
"21681","1.00","0.43"
"21701","1.00","0.52"
"21721","1.00","0.51"
"21741","1.00","0.50"
"21761","1.00","0.52"
"21781","1.00","0.51"
"21801","1.00","0.52"
"21821","1.00","0.46"
"21841","1.00","0.40"
"21861","1.00","0.33"
"21881","1.00","0.30"
"21901","0.99","0.30"
"21921","0.99","0.24"
"21941","0.99","0.14"
"21961","0.99","0.19"
"21981","0.99","0.31"
"22001","0.99","0.42"
"22021","0.99","0.49"
"22041","0.99","0.44"
"22061","0.99","0.47"
"22081","0.99","0.48"
"22101","1.00","0.41"
"22121","1.00","0.42"
"22141","1.00","0.48"
"22161","1.00","0.48"
"22181","1.00","0.41"
"22201","1.00","0.33"
"22221","1.00","0.25"
"22241","1.00","0.41"
"22261","1.00","0.44"
"22281","1.00","0.47"
"22301","1.00","0.50"
"22321","1.00","0.49"
"22341","1.00","0.51"
"22361","1.00","0.48"
"22381","1.00","0.51"
"22401","1.00","0.54"
"22421","1.00","0.63"
"22441","1.00","0.66"
"22461","1.00","0.71"
"22481","1.00","0.75"
"22501","1.00","0.81"
"22521","1.00","0.86"
"22541","1.00","0.87"
"22561","1.00","0.92"
"22581","1.00","0.95"
"22601","1.00","0.97"
"22621","1.00","0.96"
"22641","1.00","0.96"
"22661","1.00","0.97"
"22681","1.00","0.96"
"22701","1.00","0.96"
"22721","1.00","0.95"
"22741","1.00","0.96"
"22761","1.00","0.95"
"22781","1.00","0.95"
"22801","1.00","0.95"
"22821","1.00","0.95"
"22841","1.00","0.94"
"22861","1.00","0.94"
"22881","1.00","0.94"
"22901","1.00","0.93"
"22921","1.00","0.94"
"22941","1.00","0.94"
"22961","1.00","0.95"
"22981","1.00","0.94"
"23001","1.00","0.94"
"23021","1.00","0.95"
"23041","1.00","0.95"
"23061","1.00","0.95"
"23081","1.00","0.95"
"23101","1.00","0.96"
"23121","1.00","0.95"
"23141","1.00","0.96"
"23161","1.00","0.96"
"23181","1.00","0.96"
"23201","1.00","0.96"
"23221","1.00","0.96"
"23241","1.00","0.96"
"23261","1.00","0.96"
"23281","1.00","0.97"
"23301","1.00","0.97"
"23321","1.00","0.97"
"23341","1.00","0.97"
"23361","1.00","0.97"
"23381","0.99","0.97"
"23401","0.99","0.97"
"23421","0.99","0.98"
"23441","0.99","0.99"
"23461","0.99","0.99"
"23481","0.99","0.98"
"23501","0.99","0.98"
"23521","0.99","0.99"
"23541","0.99","0.99"
"23561","0.99","0.99"
"23581","1.00","0.99"
"23601","1.00","0.99"
"23621","1.00","0.98"
"23641","1.00","0.97"
"23661","1.00","0.97"
"23681","1.00","0.98"
"23701","1.00","0.97"
"23721","1.00","0.97"
"23741","1.00","0.97"
"23761","1.00","0.97"
"23781","1.00","0.97"
"23801","1.00","0.96"
"23821","1.00","0.96"
"23841","1.00","0.96"
"23861","1.00","0.97"
"23881","1.00","0.97"
"23901","1.00","0.96"
"23921","1.00","0.96"
"23941","1.00","0.95"
"23961","1.00","0.95"
"23981","1.00","0.95"
"24001","1.00","0.96"
"24021","1.00","0.97"
"24041","1.00","0.97"
"24061","1.00","0.97"
"24081","1.00","0.96"
"24101","1.00","0.97"
"24121","1.00","0.97"
"24141","1.00","0.98"
"24161","1.00","0.97"
"24181","1.00","0.97"
"24201","1.00","0.97"
"24221","1.00","0.97"
"24241","1.00","0.98"
"24261","1.00","0.98"
"24281","1.00","0.98"
"24301","1.00","0.98"
"24321","1.00","0.98"
"24341","1.00","0.98"
"24361","1.00","0.99"
"24381","1.00","0.99"
"24401","1.00","0.98"
"24421","1.00","0.98"
"24441","1.00","0.98"
"24461","1.00","0.98"
"24481","1.00","0.98"
"24501","1.00","0.98"
"24521","1.00","0.98"
"24541","1.00","0.97"
"24561","0.99","0.96"
"24581","0.99","0.96"
"24601","0.99","0.96"
"24621","0.99","0.96"
"24641","0.99","0.96"
"24661","0.99","0.96"
"24681","0.99","0.96"
"24701","0.99","0.95"
"24721","0.99","0.94"
"24741","0.99","0.95"
"24761","0.99","0.96"
"24781","0.99","0.96"
"24801","0.99","0.96"
"24821","1.00","0.97"
"24841","1.00","0.97"
"24861","1.00","0.97"
"24881","1.00","0.97"
"24901","1.00","0.98"
"24921","1.00","0.99"
"24941","1.00","0.99"
"24961","1.00","0.99"
"24981","1.00","0.99"
"25001","1.00","0.99"
"25021","1.00","0.99"
"25041","1.00","0.99"
"25061","1.00","0.99"
"25081","1.00","0.99"
"25101","1.00","0.99"
"25121","1.00","0.99"
"25141","1.00","0.98"
"25161","1.00","0.98"
"25181","1.00","0.98"
"25201","1.00","0.98"
"25221","1.00","0.98"
"25241","1.00","0.98"
"25261","1.00","0.98"
"25281","1.00","0.98"
"25301","1.00","0.97"
"25321","1.00","0.97"
"25341","1.00","0.97"
"25361","0.99","0.96"
"25381","0.99","0.94"
"25401","0.99","0.94"
"25421","0.99","0.94"
"25441","0.99","0.93"
"25461","0.99","0.92"
"25481","0.99","0.92"
"25501","0.99","0.93"
"25521","0.99","0.93"
"25541","0.99","0.93"
"25561","1.00","0.94"
"25581","1.00","0.96"
"25601","1.00","0.97"
"25621","1.00","0.97"
"25641","1.00","0.97"
"25661","1.00","0.98"
"25681","1.00","0.98"
"25701","1.00","0.97"
"25721","1.00","0.98"
"25741","1.00","0.98"
"25761","1.00","0.98"
"25781","1.00","0.98"
"25801","1.00","0.98"
"25821","1.00","0.98"
"25841","1.00","0.98"
"25861","1.00","0.98"
"25881","1.00","0.98"
"25901","1.00","0.99"
"25921","1.00","0.99"
"25941","1.00","0.99"
"25961","1.00","0.99"
"25981","1.00","0.99"
"26001","1.00","0.99"
"26021","1.00","0.99"
"26041","1.00","0.99"
"26061","1.00","0.99"
"26081","1.00","0.99"
"26101","1.00","0.99"
"26121","1.00","0.99"
"26141","1.00","0.99"
"26161","1.00","0.99"
"26181","1.00","0.98"
"26201","1.00","0.98"
"26221","1.00","0.96"
"26241","1.00","0.96"
"26261","1.00","0.96"
"26281","1.00","0.95"
"26301","1.00","0.95"
"26321","1.00","0.95"
"26341","1.00","0.95"
"26361","1.00","0.95"
"26381","1.00","0.96"
"26401","1.00","0.97"
"26421","1.00","0.98"
"26441","1.00","0.99"
"26461","1.00","0.99"
"26481","1.00","0.99"
"26501","1.00","0.99"
"26521","1.00","0.99"
"26541","1.00","0.99"
"26561","1.00","1.00"
"26581","1.00","0.99"
"26601","1.00","0.99"
"26621","1.00","0.99"
"26641","1.00","0.99"
"26661","1.00","0.99"
"26681","1.00","0.99"
"26701","1.00","0.99"
"26721","1.00","0.99"
"26741","1.00","0.99"
"26761","1.00","0.98"
"26781","1.00","0.99"
"26801","1.00","0.99"
"26821","0.99","0.99"
"26841","0.99","0.98"
"26861","0.99","0.98"
"26881","0.99","0.98"
"26901","0.99","0.98"
"26921","0.99","0.98"
"26941","0.99","0.98"
"26961","0.99","0.98"
"26981","0.99","0.98"
"27001","0.99","0.98"
"27021","1.00","0.98"
"27041","1.00","0.99"
"27061","1.00","0.99"
"27081","1.00","0.99"
"27101","1.00","0.99"
"27121","1.00","0.99"
"27141","1.00","0.99"
"27161","0.98","0.99"
"27181","0.98","0.97"
"27201","0.98","0.98"
"27221","0.98","0.98"
"27241","0.98","0.97"
"27261","0.98","0.97"
"27281","0.98","0.96"
"27301","0.98","0.96"
"27321","0.98","0.96"
"27341","0.98","0.96"
"27361","0.99","0.96"
"27381","1.00","0.98"
"27401","1.00","0.98"
"27421","1.00","0.97"
"27441","1.00","0.98"
"27461","1.00","0.98"
"27481","1.00","0.98"
"27501","1.00","0.98"
"27521","1.00","0.97"
"27541","1.00","0.98"
"27561","1.00","0.98"
"27581","1.00","0.97"
"27601","1.00","0.97"
"27621","1.00","0.98"
"27641","1.00","0.98"
"27661","1.00","0.97"
"27681","1.00","0.97"
"27701","1.00","0.97"
"27721","1.00","0.97"
"27741","1.00","0.97"
"27761","1.00","0.97"
"27781","1.00","0.98"
"27801","1.00","0.97"
"27821","1.00","0.95"
"27841","1.00","0.94"
"27861","1.00","0.93"
"27881","1.00","0.94"
"27901","1.00","0.94"
"27921","1.00","0.95"
"27941","1.00","0.95"
"27961","1.00","0.95"
"27981","0.99","0.94"
"28001","0.99","0.94"
"28021","0.99","0.95"
"28041","0.99","0.96"
"28061","0.99","0.97"
"28081","0.99","0.97"
"28101","0.99","0.96"
"28121","0.99","0.96"
"28141","0.99","0.96"
"28161","0.99","0.96"
"28181","1.00","0.97"
"28201","1.00","0.97"
"28221","1.00","0.97"
"28241","1.00","0.97"
"28261","1.00","0.98"
"28281","1.00","0.98"
"28301","1.00","0.98"
"28321","1.00","0.97"
"28341","1.00","0.98"
"28361","1.00","0.98"
"28381","0.99","0.98"
"28401","0.99","0.98"
"28421","0.99","0.98"
"28441","0.99","0.98"
"28461","0.99","0.98"
"28481","0.99","0.98"
"28501","0.99","0.99"
"28521","0.99","0.98"
"28541","0.99","0.98"
"28561","0.99","0.98"
"28581","1.00","0.97"
"28601","1.00","0.97"
"28621","1.00","0.97"
"28641","1.00","0.98"
"28661","1.00","0.98"
"28681","1.00","0.98"
"28701","1.00","0.98"
"28721","1.00","0.99"
"28741","1.00","0.99"
"28761","1.00","0.99"
"28781","1.00","1.00"
"28801","1.00","1.00"
"28821","1.00","0.99"
"28841","1.00","0.98"
"28861","1.00","0.98"
"28881","1.00","0.98"
"28901","1.00","0.98"
"28921","1.00","0.98"
"28941","1.00","0.98"
"28961","1.00","0.98"
"28981","1.00","0.98"
"29001","1.00","0.98"
"29021","1.00","0.98"
"29041","1.00","0.99"
"29061","1.00","0.98"
"29081","1.00","0.98"
"29101","1.00","0.97"
"29121","1.00","0.97"
"29141","1.00","0.97"
"29161","1.00","0.97"
"29181","1.00","0.97"
"29201","1.00","0.97"
"29221","1.00","0.96"
"29241","1.00","0.95"
"29261","1.00","0.96"
"29281","1.00","0.96"
"29301","1.00","0.97"
"29321","1.00","0.97"
"29341","1.00","0.97"
"29361","1.00","0.96"
"29381","1.00","0.96"
"29401","1.00","0.97"
"29421","1.00","0.98"
"29441","1.00","0.98"
"29461","0.99","0.98"
"29481","0.99","0.98"
"29501","0.99","0.98"
"29521","0.99","0.98"
"29541","0.99","0.98"
"29561","0.99","0.99"
"29581","0.99","0.98"
"29601","0.99","0.98"
"29621","0.99","0.98"
"29641","0.98","0.99"
"29661","0.99","0.99"
