FileName: C:\Users\Rizzz\Downloads\Rp3_Rm1.fa.aln
Window: 200 bp, Step: 20 bp, GapStrip: On, Kimura (2-parameter), T/t: 2.0
This output generated using SimPlot v3.5.1 - software Copyright © 1997-2003 Stuart C. Ray - JHU

"Status","Group","Members"
"21181","0.90","0.89"
"21201","0.91","0.89"
"21221","0.93","0.90"
"21241","0.94","0.89"
"21261","0.95","0.89"
"21281","0.93","0.88"
"21301","0.92","0.87"
"21321","0.93","0.89"
"21341","0.94","0.89"
"21361","0.93","0.88"
"21381","0.93","0.89"
"21401","0.93","0.88"
"21421","0.94","0.89"
"21441","0.93","0.89"
"21461","0.90","0.86"
"21481","0.91","0.86"
"21501","0.90","0.80"
"21521","0.89","0.73"
"21541","0.87","0.70"
"21561","0.87","0.69"
"21581","0.86","0.65"
"21601","0.83","0.63"
"21621","0.82","0.55"
"21641","0.81","0.55"
"21661","0.83","0.50"
"21681","0.82","0.46"
"21701","0.82","0.48"
"21721","0.81","0.52"
"21741","0.82","0.52"
"21761","0.80","0.51"
"21781","0.80","0.51"
"21801","0.84","0.52"
"21821","0.84","0.54"
"21841","0.84","0.55"
"21861","0.85","0.62"
"21881","0.83","0.57"
"21901","0.85","0.63"
"21921","0.87","0.63"
"21941","0.87","0.60"
"21961","0.88","0.55"
"21981","0.89","0.52"
"22001","0.90","0.50"
"22021","0.87","0.47"
"22041","0.87","0.39"
"22061","0.87","0.32"
"22081","0.87","0.39"
"22101","0.87","0.26"
"22121","0.86","0.27"
"22141","0.87","0.26"
"22161","0.85","0.26"
"22181","0.83","0.24"
"22201","0.83","0.28"
"22221","0.85","0.28"
"22241","0.86","0.30"
"22261","0.85","0.35"
"22281","0.86","0.41"
"22301","0.85","0.48"
"22321","0.85","0.51"
"22341","0.85","0.57"
"22361","0.85","0.62"
"22381","0.85","0.69"
"22401","0.83","0.70"
"22421","0.83","0.75"
"22441","0.82","0.80"
"22461","0.81","0.81"
"22481","0.83","0.81"
"22501","0.84","0.83"
"22521","0.84","0.85"
"22541","0.84","0.87"
"22561","0.86","0.88"
"22581","0.88","0.88"
"22601","0.89","0.89"
"22621","0.90","0.89"
"22641","0.91","0.90"
"22661","0.92","0.91"
"22681","0.90","0.89"
"22701","0.89","0.90"
"22721","0.89","0.88"
"22741","0.89","0.83"
"22761","0.84","0.78"
"22781","0.84","0.78"
"22801","0.82","0.75"
"22821","0.80","0.73"
"22841","0.81","0.71"
"22861","0.79","0.68"
"22881","0.80","0.70"
"22901","0.79","0.69"
"22921","0.81","0.71"
"22941","0.81","0.75"
"22961","0.84","0.80"
"22981","0.85","0.81"
"23001","0.85","0.81"
"23021","0.83","0.80"
"23041","0.82","0.80"
"23061","0.83","0.78"
"23081","0.82","0.78"
"23101","0.86","0.75"
"23121","0.85","0.75"
"23141","0.86","0.76"
"23161","0.87","0.74"
"23181","0.87","0.74"
"23201","0.89","0.74"
"23221","0.91","0.74"
"23241","0.92","0.75"
"23261","0.95","0.78"
"23281","0.94","0.81"
"23301","0.93","0.84"
"23321","0.93","0.84"
"23341","0.92","0.85"
"23361","0.92","0.87"
"23381","0.91","0.86"
"23401","0.90","0.87"
"23421","0.91","0.89"
"23441","0.90","0.90"
"23461","0.89","0.91"
"23481","0.91","0.91"
"23501","0.90","0.89"
"23521","0.91","0.90"
"23541","0.91","0.89"
"23561","0.91","0.89"
"23581","0.93","0.90"
"23601","0.94","0.88"
"23621","0.94","0.88"
"23641","0.91","0.86"
"23661","0.92","0.87"
"23681","0.91","0.86"
"23701","0.93","0.88"
"23721","0.93","0.87"
"23741","0.93","0.87"
"23761","0.93","0.87"
"23781","0.93","0.87"
"23801","0.92","0.89"
"23821","0.92","0.90"
"23841","0.95","0.92"
"23861","0.95","0.92"
"23881","0.96","0.93"
"23901","0.96","0.92"
"23921","0.96","0.93"
"23941","0.96","0.92"
"23961","0.96","0.92"
"23981","0.96","0.93"
"24001","0.97","0.94"
"24021","0.97","0.93"
"24041","0.98","0.93"
"24061","0.98","0.93"
"24081","0.98","0.91"
"24101","0.99","0.92"
"24121","0.98","0.91"
"24141","0.99","0.92"
"24161","0.99","0.92"
"24181","0.99","0.92"
"24201","0.99","0.92"
"24221","0.99","0.92"
"24241","0.99","0.91"
"24261","0.99","0.90"
"24281","0.99","0.90"
"24301","0.99","0.89"
"24321","0.99","0.90"
"24341","0.98","0.90"
"24361","0.98","0.90"
"24381","0.97","0.89"
"24401","0.96","0.88"
"24421","0.96","0.90"
"24441","0.96","0.91"
"24461","0.96","0.93"
"24481","0.94","0.93"
"24501","0.93","0.94"
"24521","0.93","0.93"
"24541","0.93","0.93"
"24561","0.93","0.93"
"24581","0.93","0.93"
"24601","0.94","0.93"
"24621","0.93","0.93"
"24641","0.93","0.91"
"24661","0.92","0.91"
"24681","0.93","0.92"
"24701","0.94","0.92"
"24721","0.94","0.92"
"24741","0.94","0.93"
"24761","0.94","0.92"
"24781","0.95","0.93"
"24801","0.95","0.94"
"24821","0.95","0.93"
"24841","0.96","0.94"
"24861","0.97","0.94"
"24881","0.96","0.95"
"24901","0.96","0.95"
"24921","0.96","0.95"
"24941","0.97","0.96"
"24961","0.97","0.96"
"24981","0.97","0.95"
"25001","0.95","0.94"
"25021","0.95","0.93"
"25041","0.95","0.92"
"25061","0.95","0.91"
"25081","0.95","0.91"
"25101","0.96","0.91"
"25121","0.96","0.90"
"25141","0.94","0.90"
"25161","0.94","0.90"
"25181","0.95","0.90"
"25201","0.96","0.89"
"25221","0.95","0.87"
"25241","0.95","0.90"
"25261","0.95","0.90"
"25281","0.95","0.90"
"25301","0.95","0.90"
"25321","0.96","0.90"
"25341","0.97","0.91"
"25361","0.96","0.91"
"25381","0.96","0.90"
"25401","0.96","0.90"
"25421","0.97","0.94"
"25441","0.97","0.93"
"25461","0.96","0.93"
"25481","0.96","0.93"
"25501","0.96","0.93"
"25521","0.95","0.91"
"25541","0.94","0.90"
"25561","0.95","0.90"
"25581","0.95","0.91"
"25601","0.94","0.91"
"25621","0.95","0.87"
"25641","0.95","0.87"
"25661","0.95","0.87"
"25681","0.94","0.84"
"25701","0.93","0.80"
"25721","0.93","0.82"
"25741","0.94","0.82"
"25761","0.94","0.81"
"25781","0.94","0.79"
"25801","0.94","0.79"
"25821","0.93","0.79"
"25841","0.92","0.77"
"25861","0.92","0.78"
"25881","0.93","0.80"
"25901","0.93","0.79"
"25921","0.94","0.80"
"25941","0.94","0.81"
"25961","0.95","0.83"
"25981","0.95","0.86"
"26001","0.96","0.88"
"26021","0.97","0.92"
"26041","0.98","0.94"
"26061","0.98","0.94"
"26081","0.97","0.94"
"26101","0.98","0.98"
"26121","0.98","0.98"
"26141","0.98","0.98"
"26161","0.98","0.98"
"26181","0.97","0.96"
"26201","0.97","0.95"
"26221","0.97","0.95"
"26241","0.97","0.95"
"26261","0.97","0.95"
"26281","0.98","0.96"
"26301","0.98","0.96"
"26321","0.96","0.95"
"26341","0.95","0.95"
"26361","0.95","0.95"
"26381","0.95","0.95"
"26401","0.94","0.94"
"26421","0.94","0.94"
"26441","0.94","0.94"
"26461","0.93","0.93"
"26481","0.92","0.93"
"26501","0.92","0.93"
"26521","0.93","0.93"
"26541","0.94","0.93"
"26561","0.93","0.93"
"26581","0.93","0.94"
"26601","0.94","0.95"
"26621","0.95","0.95"
"26641","0.95","0.95"
"26661","0.95","0.96"
"26681","0.94","0.94"
"26701","0.94","0.94"
"26721","0.95","0.94"
"26741","0.95","0.94"
"26761","0.94","0.94"
"26781","0.94","0.94"
"26801","0.92","0.93"
"26821","0.92","0.94"
"26841","0.92","0.94"
"26861","0.91","0.94"
"26881","0.93","0.95"
"26901","0.93","0.95"
"26921","0.92","0.94"
"26941","0.93","0.94"
"26961","0.94","0.94"
"26981","0.94","0.95"
"27001","0.96","0.96"
"27021","0.96","0.96"
"27041","0.96","0.95"
"27061","0.98","0.96"
"27081","0.98","0.95"
"27101","0.98","0.96"
"27121","0.99","0.96"
"27141","0.99","0.97"
"27161","0.99","0.97"
"27181","0.98","0.97"
"27201","0.98","0.96"
"27221","0.97","0.94"
"27241","0.96","0.94"
"27261","0.95","0.94"
"27281","0.94","0.93"
"27301","0.93","0.91"
"27321","0.94","0.92"
"27341","0.94","0.91"
"27361","0.93","0.90"
"27381","0.93","0.90"
"27401","0.91","0.89"
"27421","0.92","0.91"
"27441","0.91","0.91"
"27461","0.93","0.91"
"27481","0.93","0.91"
"27501","0.94","0.93"
"27521","0.94","0.93"
"27541","0.94","0.94"
"27561","0.95","0.94"
"27581","0.96","0.94"
"27601","0.97","0.96"
"27621","0.98","0.96"
"27641","0.98","0.97"
"27661","0.98","0.97"
"27681","0.98","0.99"
"27701","0.98","0.99"
"27721","0.99","0.98"
"27741","0.98","0.97"
"27761","0.98","0.96"
"27781","0.98","0.94"
"27801","0.97","0.94"
"27821","0.97","0.92"
"27841","0.97","0.89"
"27861","0.96","0.87"
"27881","0.95","0.82"
"27901","0.95","0.78"
"27921","0.94","0.76"
"27941","0.94","0.75"
"27961","0.93","0.74"
"27981","0.93","0.73"
"28001","0.92","0.68"
"28021","0.92","0.67"
"28041","0.93","0.69"
"28061","0.94","0.70"
"28081","0.94","0.76"
"28101","0.95","0.81"
"28121","0.95","0.83"
"28141","0.96","0.85"
"28161","0.96","0.87"
"28181","0.96","0.90"
"28201","0.97","0.93"
"28221","0.96","0.94"
"28241","0.96","0.96"
"28261","0.97","0.97"
"28281","0.97","0.97"
"28301","0.96","0.97"
"28321","0.96","0.97"
"28341","0.96","0.97"
"28361","0.97","0.98"
"28381","0.97","0.97"
"28401","0.97","0.98"
"28421","0.98","0.98"
"28441","0.98","0.97"
"28461","0.97","0.97"
"28481","0.97","0.97"
"28501","0.97","0.97"
"28521","0.97","0.96"
"28541","0.97","0.96"
"28561","0.97","0.96"
"28581","0.97","0.97"
"28601","0.97","0.97"
"28621","0.97","0.97"
"28641","0.97","0.98"
"28661","0.98","0.98"
"28681","0.98","0.98"
"28701","0.99","0.98"
"28721","0.99","0.99"
"28741","0.97","0.98"
"28761","0.97","0.98"
"28781","0.96","0.97"
"28801","0.95","0.97"
"28821","0.94","0.96"
"28841","0.94","0.96"
"28861","0.93","0.96"
"28881","0.92","0.95"
"28901","0.90","0.93"
"28921","0.90","0.92"
"28941","0.92","0.93"
"28961","0.91","0.91"
"28981","0.93","0.92"
"29001","0.93","0.91"
"29021","0.94","0.91"
"29041","0.94","0.91"
"29061","0.95","0.91"
"29081","0.96","0.93"
"29101","0.97","0.94"
"29121","0.97","0.94"
"29141","0.96","0.93"
"29161","0.97","0.94"
"29181","0.96","0.94"
"29201","0.97","0.95"
"29221","0.97","0.96"
"29241","0.97","0.96"
"29261","0.96","0.96"
"29281","0.96","0.95"
"29301","0.96","0.96"
"29321","0.97","0.96"
"29341","0.97","0.97"
"29361","0.97","0.97"
"29381","0.98","0.98"
"29401","0.98","0.98"
"29421","0.98","0.98"
"29441","0.96","0.98"
"29461","0.96","0.98"
"29481","0.97","0.99"
"29501","0.97","0.99"
"29521","0.97","0.99"
"29541","0.97","0.99"
"29561","0.97","0.99"
"29581","0.97","0.99"
"29601","0.97","0.98"
"29621","0.97","0.98"
"29641","0.98","0.98"
"29661","0.99","0.98"
"29681","0.99","0.98"
"29701","0.99","0.98"
