FileName: C:\Users\Rizzz\Downloads\Rs4081_YN2018D.fa.aln
Window: 200 bp, Step: 20 bp, GapStrip: On, Kimura (2-parameter), T/t: 2.0
This output generated using SimPlot v3.5.1 - software Copyright © 1997-2003 Stuart C. Ray - JHU

"Status","Group","Members"
"21181","0.96","0.97"
"21201","0.97","0.98"
"21221","0.97","0.98"
"21241","0.97","0.97"
"21261","0.98","0.97"
"21281","0.98","0.96"
"21301","0.98","0.95"
"21321","0.99","0.94"
"21341","0.99","0.93"
"21361","1.00","0.93"
"21381","1.00","0.91"
"21401","1.00","0.91"
"21421","0.99","0.85"
"21441","0.99","0.80"
"21461","0.99","0.76"
"21481","0.99","0.72"
"21501","0.99","0.67"
"21521","0.99","0.65"
"21541","0.99","0.66"
"21561","0.99","0.63"
"21581","0.99","0.62"
"21601","0.99","0.56"
"21621","0.99","0.61"
"21641","0.99","0.60"
"21661","0.99","0.59"
"21681","1.00","0.64"
"21701","1.00","0.67"
"21721","1.00","0.69"
"21741","1.00","0.68"
"21761","1.00","0.67"
"21781","1.00","0.67"
"21801","1.00","0.71"
"21821","1.00","0.74"
"21841","1.00","0.75"
"21861","1.00","0.79"
"21881","1.00","0.77"
"21901","1.00","0.78"
"21921","1.00","0.76"
"21941","1.00","0.76"
"21961","1.00","0.78"
"21981","1.00","0.78"
"22001","0.99","0.76"
"22021","0.99","0.71"
"22041","0.99","0.73"
"22061","0.99","0.71"
"22081","0.99","0.70"
"22101","0.99","0.67"
"22121","0.99","0.67"
"22141","0.99","0.67"
"22161","0.99","0.66"
"22181","0.99","0.66"
"22201","0.99","0.67"
"22221","0.99","0.72"
"22241","0.99","0.75"
"22261","0.99","0.77"
"22281","0.99","0.81"
"22301","0.99","0.84"
"22321","0.99","0.86"
"22341","0.99","0.87"
"22361","0.99","0.88"
"22381","0.99","0.90"
"22401","0.98","0.92"
"22421","0.98","0.92"
"22441","0.98","0.92"
"22461","0.98","0.94"
"22481","0.98","0.93"
"22501","0.98","0.91"
"22521","0.97","0.92"
"22541","0.97","0.93"
"22561","0.98","0.94"
"22581","0.98","0.94"
"22601","0.99","0.95"
"22621","0.99","0.96"
"22641","0.99","0.96"
"22661","0.99","0.95"
"22681","0.99","0.93"
"22701","0.99","0.93"
"22721","0.99","0.92"
"22741","0.99","0.91"
"22761","0.99","0.90"
"22781","0.99","0.89"
"22801","0.99","0.89"
"22821","0.99","0.88"
"22841","0.99","0.90"
"22861","0.99","0.91"
"22881","0.99","0.92"
"22901","0.99","0.94"
"22921","0.99","0.95"
"22941","0.97","0.95"
"22961","0.95","0.94"
"22981","0.93","0.92"
"23001","0.92","0.90"
"23021","0.90","0.89"
"23041","0.87","0.86"
"23061","0.83","0.82"
"23081","0.83","0.82"
"23101","0.83","0.82"
"23121","0.84","0.82"
"23141","0.85","0.82"
"23161","0.88","0.84"
"23181","0.90","0.86"
"23201","0.91","0.86"
"23221","0.93","0.89"
"23241","0.96","0.90"
"23261","0.98","0.93"
"23281","0.99","0.94"
"23301","0.98","0.91"
"23321","0.98","0.92"
"23341","0.98","0.93"
"23361","0.98","0.92"
"23381","0.98","0.92"
"23401","0.98","0.94"
"23421","0.98","0.93"
"23441","0.98","0.94"
"23461","0.98","0.94"
"23481","0.98","0.93"
"23501","0.99","0.94"
"23521","0.99","0.95"
"23541","0.99","0.94"
"23561","0.99","0.95"
"23581","0.98","0.94"
"23601","0.98","0.93"
"23621","0.99","0.92"
"23641","0.99","0.93"
"23661","0.99","0.93"
"23681","0.99","0.94"
"23701","0.99","0.95"
"23721","0.99","0.95"
"23741","0.99","0.94"
"23761","0.99","0.95"
"23781","1.00","0.95"
"23801","1.00","0.96"
"23821","1.00","0.97"
"23841","1.00","0.97"
"23861","1.00","0.97"
"23881","1.00","0.97"
"23901","1.00","0.96"
"23921","0.99","0.95"
"23941","0.99","0.96"
"23961","0.99","0.96"
"23981","0.98","0.96"
"24001","0.98","0.96"
"24021","0.98","0.96"
"24041","0.98","0.96"
"24061","0.97","0.96"
"24081","0.97","0.95"
"24101","0.96","0.96"
"24121","0.97","0.97"
"24141","0.97","0.97"
"24161","0.97","0.97"
"24181","0.97","0.97"
"24201","0.97","0.96"
"24221","0.97","0.97"
"24241","0.97","0.97"
"24261","0.97","0.97"
"24281","0.97","0.97"
"24301","0.98","0.98"
"24321","0.98","0.98"
"24341","0.98","0.98"
"24361","0.98","0.98"
"24381","0.98","0.98"
"24401","0.98","0.99"
"24421","0.98","0.99"
"24441","0.98","0.99"
"24461","0.99","0.99"
"24481","0.99","0.99"
"24501","0.99","0.99"
"24521","0.99","0.99"
"24541","0.99","0.99"
"24561","0.99","0.99"
"24581","0.99","0.98"
"24601","0.99","0.98"
"24621","0.99","0.98"
"24641","0.99","0.98"
"24661","0.99","0.98"
"24681","0.99","0.98"
"24701","0.99","0.98"
"24721","0.99","0.98"
"24741","0.99","0.98"
"24761","0.99","0.98"
"24781","0.98","0.98"
"24801","0.98","0.97"
"24821","0.98","0.97"
"24841","0.97","0.97"
"24861","0.97","0.96"
"24881","0.97","0.97"
"24901","0.97","0.96"
"24921","0.97","0.95"
"24941","0.97","0.95"
"24961","0.97","0.96"
"24981","0.97","0.96"
"25001","0.98","0.96"
"25021","0.98","0.96"
"25041","0.98","0.97"
"25061","0.99","0.97"
"25081","0.99","0.97"
"25101","0.98","0.98"
"25121","0.98","0.99"
"25141","0.98","0.99"
"25161","0.97","0.99"
"25181","0.97","0.99"
"25201","0.97","0.99"
"25221","0.96","0.99"
"25241","0.96","0.98"
"25261","0.95","0.98"
"25281","0.95","0.97"
"25301","0.95","0.96"
"25321","0.94","0.94"
"25341","0.91","0.91"
"25361","0.89","0.87"
"25381","0.86","0.84"
"25401","0.83","0.81"
"25421","0.81","0.79"
"25441","0.79","0.77"
"25461","0.78","0.76"
"25481","0.76","0.74"
"25501","0.68","0.67"
"25521","0.68","0.70"
"25541","0.69","0.72"
"25561","0.72","0.75"
"25581","0.76","0.78"
"25601","0.80","0.82"
"25621","0.82","0.84"
"25641","0.84","0.87"
"25661","0.86","0.88"
"25681","0.89","0.90"
"25701","0.95","0.96"
"25721","0.96","0.96"
"25741","0.97","0.97"
"25761","0.97","0.97"
"25781","0.97","0.97"
"25801","0.98","0.98"
"25821","0.98","0.98"
"25841","0.98","0.98"
"25861","0.98","0.98"
"25881","0.98","0.98"
"25901","0.98","0.98"
"25921","0.98","0.98"
"25941","0.99","0.99"
"25961","0.99","0.99"
"25981","0.99","0.99"
"26001","0.99","0.99"
"26021","0.99","0.99"
"26041","0.99","0.99"
"26061","1.00","1.00"
"26081","1.00","1.00"
"26101","1.00","1.00"
"26121","1.00","1.00"
"26141","1.00","1.00"
"26161","1.00","1.00"
"26181","0.99","0.99"
"26201","0.99","0.99"
"26221","0.99","0.99"
"26241","0.99","0.99"
"26261","0.99","0.99"
"26281","0.99","0.97"
"26301","0.98","0.96"
"26321","0.98","0.94"
"26341","0.98","0.94"
"26361","0.97","0.94"
"26381","0.97","0.94"
"26401","0.97","0.94"
"26421","0.97","0.94"
"26441","0.97","0.94"
"26461","0.97","0.94"
"26481","0.97","0.96"
"26501","0.98","0.97"
"26521","0.98","0.99"
"26541","0.98","0.99"
"26561","0.99","0.99"
"26581","0.98","0.98"
"26601","0.98","0.98"
"26621","0.98","0.98"
"26641","0.99","0.98"
"26661","0.98","0.98"
"26681","0.98","0.98"
"26701","0.98","0.97"
"26721","0.98","0.97"
"26741","0.97","0.96"
"26761","0.97","0.96"
"26781","0.98","0.97"
"26801","0.98","0.97"
"26821","0.98","0.97"
"26841","0.98","0.98"
"26861","0.98","0.98"
"26881","0.98","0.97"
"26901","0.98","0.98"
"26921","0.99","0.98"
"26941","0.99","0.99"
"26961","1.00","0.99"
"26981","1.00","0.99"
"27001","1.00","0.99"
"27021","0.99","0.98"
"27041","0.98","0.98"
"27061","0.98","0.97"
"27081","0.97","0.97"
"27101","0.97","0.96"
"27121","0.96","0.96"
"27141","0.95","0.94"
"27161","0.94","0.94"
"27181","0.94","0.93"
"27201","0.93","0.92"
"27221","0.92","0.92"
"27241","0.92","0.92"
"27261","0.92","0.92"
"27281","0.92","0.92"
"27301","0.92","0.92"
"27321","0.92","0.92"
"27341","0.92","0.92"
"27361","0.92","0.92"
"27381","0.92","0.92"
"27401","0.92","0.92"
"27421","0.92","0.92"
"27441","0.92","0.92"
"27461","0.92","0.92"
"27481","0.92","0.92"
"27501","0.92","0.92"
"27521","0.92","0.92"
"27541","0.92","0.92"
"27561","0.92","0.92"
"27581","0.92","0.92"
"27601","0.92","0.92"
"27621","0.92","0.92"
"27641","0.92","0.92"
"27661","0.92","0.92"
"27681","0.92","0.92"
"27701","0.92","0.92"
"27721","0.92","0.92"
"27741","0.92","0.92"
"27761","0.98","0.99"
"27781","0.98","0.98"
"27801","0.98","0.98"
"27821","0.97","0.98"
"27841","0.97","0.98"
"27861","0.96","0.98"
"27881","0.96","0.98"
"27901","0.97","0.98"
"27921","0.97","0.98"
"27941","0.97","0.98"
"27961","0.97","0.98"
"27981","0.98","0.99"
"28001","0.98","0.99"
"28021","0.98","0.98"
"28041","0.98","0.98"
"28061","0.99","0.98"
"28081","0.99","0.98"
"28101","0.99","0.98"
"28121","0.99","0.98"
"28141","0.99","0.98"
"28161","0.99","0.99"
"28181","0.99","0.99"
"28201","0.99","0.99"
"28221","1.00","1.00"
"28241","1.00","1.00"
"28261","1.00","1.00"
"28281","0.99","0.99"
"28301","0.99","0.99"
"28321","0.98","0.99"
"28341","0.98","0.99"
"28361","0.98","0.99"
"28381","0.98","0.99"
"28401","0.98","0.99"
"28421","0.98","0.98"
"28441","0.98","0.98"
"28461","0.98","0.98"
"28481","0.98","0.98"
"28501","0.99","0.98"
"28521","0.99","0.98"
"28541","0.99","0.99"
"28561","0.99","0.99"
"28581","1.00","0.98"
"28601","1.00","0.98"
"28621","0.99","0.99"
"28641","0.99","0.99"
"28661","0.99","0.99"
"28681","0.99","0.99"
"28701","0.99","0.99"
"28721","0.99","0.99"
"28741","0.99","0.99"
"28761","0.99","0.99"
"28781","0.99","0.99"
"28801","0.99","0.99"
"28821","1.00","0.99"
"28841","1.00","0.99"
"28861","1.00","0.99"
"28881","0.99","1.00"
"28901","0.99","1.00"
"28921","0.99","1.00"
"28941","0.99","1.00"
"28961","0.99","1.00"
"28981","0.98","0.98"
"29001","0.98","0.98"
"29021","0.98","0.98"
"29041","0.98","0.98"
"29061","0.98","0.98"
"29081","0.98","0.98"
"29101","0.98","0.98"
"29121","0.98","0.98"
"29141","0.97","0.98"
"29161","0.97","0.98"
"29181","0.98","1.00"
"29201","0.98","1.00"
"29221","0.98","1.00"
"29241","0.97","0.99"
"29261","0.97","0.99"
"29281","0.98","0.99"
"29301","0.98","0.99"
"29321","0.97","0.99"
"29341","0.98","0.99"
"29361","0.98","0.99"
"29381","0.98","0.98"
"29401","0.98","0.98"
"29421","0.97","0.98"
"29441","0.98","0.98"
"29461","0.98","0.98"
"29481","0.97","0.97"
"29501","0.97","0.97"
"29521","0.98","0.98"
"29541","0.98","0.98"
"29561","0.98","0.98"
"29581","0.98","0.98"
"29601","0.98","0.98"
"29621","0.98","0.98"
"29641","0.98","0.98"
"29661","0.98","0.98"
"29681","0.99","0.99"
"29701","0.99","0.99"
"29721","0.99","0.99"
"29741","0.99","0.99"
"29761","0.99","0.99"
"29781","0.99","0.99"
"29801","0.99","0.99"
"29821","1.00","1.00"
"29841","1.00","1.00"
"29861","1.00","1.00"
"29881","1.00","1.00"
"29901","1.00","1.00"
"29921","1.00","1.00"
"29941","1.00","1.00"
"29961","1.00","1.00"
"29981","1.00","1.00"
"30001","1.00","1.00"
"30021","1.00","1.00"
"30041","1.00","1.00"
"30061","1.00","1.00"
"30081","1.00","1.00"
"30101","1.00","1.00"
"30121","1.00","1.00"
"30141","1.00","1.00"
"30161","1.00","1.00"
