FileName: C:\Users\Rizzz\Downloads\Anlong-103_YN2013.fa.aln
Window: 200 bp, Step: 20 bp, GapStrip: On, Kimura (2-parameter), T/t: 2.0
This output generated using SimPlot v3.5.1 - software Copyright © 1997-2003 Stuart C. Ray - JHU

"Status","Group","Members"
"21161","1.00","0.95"
"21181","0.99","0.95"
"21201","0.99","0.95"
"21221","0.97","0.94"
"21241","0.97","0.93"
"21261","0.97","0.93"
"21281","0.96","0.92"
"21301","0.95","0.91"
"21321","0.95","0.90"
"21341","0.95","0.90"
"21361","0.95","0.86"
"21381","0.95","0.86"
"21401","0.96","0.84"
"21421","0.97","0.82"
"21441","0.97","0.80"
"21461","0.97","0.77"
"21481","0.98","0.71"
"21501","0.99","0.61"
"21521","0.99","0.60"
"21541","0.99","0.59"
"21561","0.98","0.61"
"21581","0.98","0.57"
"21601","0.98","0.52"
"21621","0.98","0.47"
"21641","0.98","0.45"
"21661","0.98","0.48"
"21681","0.98","0.55"
"21701","0.98","0.62"
"21721","0.99","0.64"
"21741","0.99","0.60"
"21761","0.99","0.58"
"21781","0.99","0.57"
"21801","0.99","0.59"
"21821","1.00","0.64"
"21841","1.00","0.63"
"21861","1.00","0.61"
"21881","1.00","0.59"
"21901","0.99","0.58"
"21921","0.99","0.51"
"21941","0.99","0.53"
"21961","0.99","0.56"
"21981","0.99","0.56"
"22001","0.99","0.54"
"22021","0.99","0.52"
"22041","0.99","0.51"
"22061","0.98","0.51"
"22081","0.98","0.51"
"22101","0.99","0.47"
"22121","0.98","0.44"
"22141","0.97","0.39"
"22161","0.97","0.41"
"22181","0.97","0.43"
"22201","0.97","0.47"
"22221","0.97","0.50"
"22241","0.97","0.56"
"22261","0.97","0.56"
"22281","0.97","0.54"
"22301","0.97","0.57"
"22321","0.98","0.63"
"22341","0.98","0.64"
"22361","0.99","0.64"
"22381","0.99","0.61"
"22401","0.99","0.62"
"22421","0.99","0.64"
"22441","0.99","0.63"
"22461","0.99","0.63"
"22481","0.99","0.67"
"22501","0.99","0.72"
"22521","0.99","0.74"
"22541","0.99","0.74"
"22561","0.99","0.72"
"22581","0.99","0.70"
"22601","0.99","0.68"
"22621","0.99","0.69"
"22641","0.99","0.68"
"22661","0.99","0.68"
"22681","1.00","0.64"
"22701","0.99","0.56"
"22721","0.99","0.57"
"22741","0.99","0.51"
"22761","0.99","0.48"
"22781","0.99","0.55"
"22801","0.99","0.51"
"22821","0.99","0.42"
"22841","0.99","0.31"
"22861","0.98","0.10"
"22881","0.97","0.07"
"22901","0.98","0.22"
"22921","0.98","0.22"
"22941","0.98","0.42"
"22961","0.98","0.43"
"22981","0.98","0.49"
"23001","0.98","0.56"
"23021","0.98","0.59"
"23041","0.98","0.64"
"23061","0.98","0.73"
"23081","0.99","0.76"
"23101","0.99","0.74"
"23121","0.99","0.74"
"23141","0.99","0.73"
"23161","0.99","0.77"
"23181","0.99","0.77"
"23201","0.99","0.77"
"23221","0.99","0.77"
"23241","0.99","0.77"
"23261","0.99","0.76"
"23281","0.99","0.76"
"23301","0.99","0.78"
"23321","0.99","0.80"
"23341","0.98","0.80"
"23361","0.98","0.79"
"23381","0.99","0.81"
"23401","0.99","0.79"
"23421","0.98","0.79"
"23441","0.98","0.81"
"23461","0.98","0.81"
"23481","0.98","0.80"
"23501","0.98","0.81"
"23521","0.98","0.78"
"23541","0.99","0.80"
"23561","0.99","0.77"
"23581","0.99","0.77"
"23601","0.99","0.73"
"23621","0.99","0.74"
"23641","0.99","0.74"
"23661","0.98","0.71"
"23681","0.98","0.69"
"23701","0.98","0.67"
"23721","0.98","0.69"
"23741","0.98","0.67"
"23761","0.98","0.71"
"23781","0.98","0.69"
"23801","0.98","0.73"
"23821","0.98","0.74"
"23841","0.98","0.73"
"23861","0.99","0.79"
"23881","0.99","0.82"
"23901","0.99","0.84"
"23921","0.98","0.85"
"23941","0.98","0.86"
"23961","0.97","0.84"
"23981","0.97","0.85"
"24001","0.97","0.86"
"24021","0.98","0.87"
"24041","0.98","0.89"
"24061","0.98","0.90"
"24081","0.98","0.91"
"24101","0.98","0.91"
"24121","0.99","0.92"
"24141","0.99","0.93"
"24161","1.00","0.94"
"24181","1.00","0.95"
"24201","1.00","0.95"
"24221","1.00","0.95"
"24241","1.00","0.94"
"24261","1.00","0.94"
"24281","1.00","0.93"
"24301","1.00","0.91"
"24321","0.99","0.91"
"24341","0.99","0.91"
"24361","0.98","0.90"
"24381","0.98","0.91"
"24401","0.98","0.90"
"24421","0.97","0.91"
"24441","0.97","0.92"
"24461","0.97","0.92"
"24481","0.97","0.92"
"24501","0.97","0.92"
"24521","0.98","0.90"
"24541","0.98","0.90"
"24561","0.98","0.90"
"24581","0.98","0.89"
"24601","0.98","0.91"
"24621","0.98","0.90"
"24641","0.98","0.89"
"24661","0.98","0.88"
"24681","0.98","0.87"
"24701","0.98","0.87"
"24721","0.99","0.86"
"24741","0.99","0.87"
"24761","0.99","0.87"
"24781","0.99","0.89"
"24801","0.98","0.89"
"24821","0.99","0.90"
"24841","0.98","0.91"
"24861","0.98","0.92"
"24881","0.97","0.93"
"24901","0.97","0.95"
"24921","0.97","0.95"
"24941","0.97","0.95"
"24961","0.97","0.94"
"24981","0.97","0.93"
"25001","0.97","0.92"
"25021","0.97","0.90"
"25041","0.97","0.86"
"25061","0.97","0.85"
"25081","0.96","0.85"
"25101","0.95","0.85"
"25121","0.95","0.86"
"25141","0.95","0.86"
"25161","0.95","0.86"
"25181","0.95","0.87"
"25201","0.95","0.87"
"25221","0.94","0.84"
"25241","0.95","0.85"
"25261","0.94","0.87"
"25281","0.95","0.87"
"25301","0.96","0.88"
"25321","0.97","0.88"
"25341","0.97","0.88"
"25361","0.98","0.88"
"25381","0.98","0.85"
"25401","0.97","0.84"
"25421","0.98","0.86"
"25441","0.98","0.87"
"25461","0.99","0.82"
"25481","0.99","0.80"
"25501","0.99","0.79"
"25521","0.98","0.76"
"25541","0.98","0.69"
"25561","0.98","0.69"
"25581","0.98","0.72"
"25601","0.98","0.74"
"25621","0.98","0.78"
"25641","0.98","0.80"
"25661","0.97","0.83"
"25681","0.97","0.86"
"25701","0.97","0.87"
"25721","0.97","0.90"
"25741","0.97","0.95"
"25761","0.98","0.97"
"25781","0.97","0.97"
"25801","0.97","0.97"
"25821","0.97","0.97"
"25841","0.98","0.98"
"25861","0.99","0.99"
"25881","0.99","0.99"
"25901","0.98","0.99"
"25921","0.98","0.99"
"25941","0.98","0.98"
"25961","0.98","0.99"
"25981","0.98","0.99"
"26001","0.98","0.99"
"26021","0.98","0.99"
"26041","0.98","0.99"
"26061","0.98","0.99"
"26081","0.98","0.99"
"26101","0.98","0.99"
"26121","0.98","0.99"
"26141","0.99","0.99"
"26161","0.99","0.99"
"26181","0.99","0.99"
"26201","0.98","0.99"
"26221","0.98","0.99"
"26241","0.98","0.98"
"26261","0.99","0.99"
"26281","0.99","0.99"
"26301","0.99","0.99"
"26321","0.97","0.97"
"26341","0.96","0.96"
"26361","0.95","0.95"
"26381","0.95","0.95"
"26401","0.95","0.95"
"26421","0.95","0.95"
"26441","0.95","0.95"
"26461","0.94","0.95"
"26481","0.94","0.94"
"26501","0.94","0.94"
"26521","0.96","0.96"
"26541","0.96","0.97"
"26561","0.96","0.97"
"26581","0.96","0.97"
"26601","0.96","0.97"
"26621","0.96","0.96"
"26641","0.97","0.96"
"26661","0.97","0.96"
"26681","0.98","0.96"
"26701","0.98","0.96"
"26721","0.97","0.96"
"26741","0.97","0.96"
"26761","0.98","0.96"
"26781","0.98","0.96"
"26801","0.98","0.97"
"26821","0.97","0.97"
"26841","0.97","0.97"
"26861","0.97","0.97"
"26881","0.97","0.97"
"26901","0.96","0.96"
"26921","0.97","0.96"
"26941","0.97","0.96"
"26961","0.97","0.96"
"26981","0.97","0.97"
"27001","0.97","0.96"
"27021","0.98","0.97"
"27041","0.98","0.97"
"27061","0.98","0.96"
"27081","0.98","0.96"
"27101","0.98","0.97"
"27121","0.98","0.97"
"27141","0.98","0.97"
"27161","0.97","0.97"
"27181","0.97","0.97"
"27201","0.98","0.97"
"27221","0.97","0.97"
"27241","0.97","0.96"
"27261","0.96","0.97"
"27281","0.96","0.97"
"27301","0.96","0.97"
"27321","0.96","0.97"
"27341","0.96","0.97"
"27361","0.96","0.97"
"27381","0.96","0.97"
"27401","0.96","0.97"
"27421","0.96","0.97"
"27441","0.96","0.97"
"27461","0.96","0.97"
"27481","0.96","0.97"
"27501","0.96","0.97"
"27521","0.96","0.97"
"27541","0.96","0.97"
"27561","0.96","0.97"
"27581","0.96","0.97"
"27601","0.96","0.97"
"27621","0.96","0.97"
"27641","0.96","0.97"
"27661","0.96","0.97"
"27681","0.96","0.97"
"27701","0.96","0.97"
"27721","0.96","0.97"
"27741","0.96","0.97"
"27761","0.96","0.97"
"27781","0.96","0.97"
"27801","0.98","0.99"
"27821","0.98","0.99"
"27841","0.98","0.99"
"27861","0.98","0.99"
"27881","0.98","0.99"
"27901","0.97","0.98"
"27921","0.97","0.98"
"27941","0.96","0.97"
"27961","0.96","0.97"
"27981","0.96","0.97"
"28001","0.96","0.97"
"28021","0.96","0.97"
"28041","0.96","0.96"
"28061","0.96","0.97"
"28081","0.96","0.96"
"28101","0.96","0.97"
"28121","0.96","0.97"
"28141","0.97","0.98"
"28161","0.97","0.98"
"28181","0.97","0.98"
"28201","0.97","0.98"
"28221","0.97","0.98"
"28241","0.98","0.99"
"28261","0.98","0.99"
"28281","0.98","0.99"
"28301","0.99","0.99"
"28321","0.98","0.99"
"28341","0.98","0.98"
"28361","0.98","0.98"
"28381","0.98","0.98"
"28401","0.98","0.98"
"28421","0.98","0.97"
"28441","0.98","0.97"
"28461","0.98","0.97"
"28481","0.98","0.97"
"28501","0.98","0.98"
"28521","0.98","0.97"
"28541","0.98","0.98"
"28561","0.99","0.98"
"28581","0.99","0.98"
"28601","0.99","0.97"
"28621","0.99","0.97"
"28641","0.99","0.97"
"28661","0.98","0.97"
"28681","0.98","0.97"
"28701","0.97","0.97"
"28721","0.97","0.97"
"28741","0.96","0.94"
"28761","0.95","0.93"
"28781","0.95","0.93"
"28801","0.96","0.95"
"28821","0.96","0.95"
"28841","0.95","0.95"
"28861","0.95","0.95"
"28881","0.95","0.95"
"28901","0.96","0.95"
"28921","0.96","0.96"
"28941","0.98","0.98"
"28961","0.98","0.99"
"28981","0.98","0.99"
"29001","0.98","0.99"
"29021","0.97","0.98"
"29041","0.97","0.98"
"29061","0.97","0.98"
"29081","0.97","0.98"
"29101","0.96","0.97"
"29121","0.96","0.97"
"29141","0.96","0.97"
"29161","0.96","0.98"
"29181","0.96","0.98"
"29201","0.96","0.97"
"29221","0.96","0.98"
"29241","0.96","0.98"
"29261","0.97","0.98"
"29281","0.98","0.99"
"29301","0.98","0.99"
"29321","0.98","0.99"
"29341","0.98","0.99"
"29361","0.99","0.99"
"29381","0.99","0.99"
"29401","0.99","1.00"
"29421","0.98","0.99"
"29441","0.96","0.96"
"29461","0.95","0.96"
"29481","0.95","0.96"
"29501","0.95","0.94"
"29521","0.95","0.94"
"29541","0.95","0.94"
"29561","0.94","0.93"
"29581","0.94","0.93"
"29601","0.94","0.93"
"29621","0.95","0.94"
"29641","0.98","0.97"
"29661","0.98","0.97"
"29681","0.98","0.97"
"29701","0.97","0.98"
"29721","0.97","0.97"
"29741","0.97","0.98"
"29761","0.97","0.98"
"29781","0.97","0.98"
"29801","0.97","0.98"
"29821","0.97","0.98"
"29841","0.97","0.98"
"29861","0.97","0.98"
"29881","0.97","0.98"
"29901","0.98","0.98"
"29921","0.97","0.99"
"29941","0.97","0.99"
"29961","0.97","0.99"
"29981","0.96","0.99"
"30001","0.97","0.99"
"30021","0.97","0.99"
"30041","0.97","0.99"
"30061","0.97","0.99"
"30081","0.97","0.99"
"30101","0.97","0.99"
"30121","0.97","0.99"
"30141","0.97","0.99"
"30161","0.97","0.99"
"30181","0.97","0.99"
"30201","0.97","0.99"
"30221","0.97","0.99"
"30241","0.97","0.99"
